Unnamed: 0;Demand;Import limit;Export limit;Import price;Export price;Import emission factor;Export emission factor;Generic production
2022-01-12 03:00:00;86.4;2000.0;0.0;39.532089;0.0;0.0;0.0;0.0
2022-01-12 04:00:00;86.4;2000.0;0.0;39.532089;0.0;0.0;0.0;0.0
2022-01-12 05:00:00;86.4;2000.0;0.0;39.532089;0.0;0.0;0.0;0.0
2022-01-12 06:00:00;86.4;2000.0;0.0;39.532089;0.0;0.0;0.0;0.0
2022-01-12 07:00:00;86.4;2000.0;0.0;49.97412825;0.0;0.0;0.0;0.0
2022-01-12 08:00:00;86.4;2000.0;0.0;49.97412825;0.0;0.0;0.0;0.0
2022-01-12 09:00:00;86.4;2000.0;0.0;39.88096015;0.0;0.0;0.0;0.0
2022-01-12 10:00:00;86.4;2000.0;0.0;39.532089;0.0;0.0;0.0;0.0
2022-01-12 11:00:00;86.4;2000.0;0.0;39.532089;0.0;0.0;0.0;0.0
2022-01-12 12:00:00;86.4;2000.0;0.0;39.532089;0.0;0.0;0.0;0.0
